3004,19886,1342,1.5820405620033853
2784,7691,1072,0.38742392699350603
2949,11786,156,0.17365984800562728
3005,19962,941,1.2400560079986462
3004,19906,1776,2.1512214849935845
2961,11891,1746,1.1751999010011787
2990,16002,1041,0.9585130499908701
3005,20070,1428,1.9582633529935265
3006,19990,5269,5.004729983993457
3007,19972,1573,1.6521104739949806
2780,7614,190,0.1693416780035477
2779,7726,873,0.40679108900076244
2764,7636,2235,0.7768029180006124
2991,15864,1640,1.1851144170068437
2768,7685,362,0.21369817700178828
2992,16027,1883,1.3616991890012287
2770,7647,445,0.23541435100196395
3001,20102,2243,2.643588370992802
2947,11883,883,0.3991753209993476
2751,7620,1413,0.645752933996846
3008,19897,1587,2.4701966709981207
2784,7650,2156,0.6015786450006999
4008,26737,1989,3.007054960995447
3985,21266,1416,1.8896820049994858
4000,26531,2807,5.373338969002361
4005,26735,3601,7.084949040989159
3711,10216,224,0.2791043330071261
4008,26682,459,1.1605849560000934
3929,15797,943,0.8118736350006657
4002,26524,2035,3.6241969440015964
3990,21389,33,0.19767656800104305
4004,26596,2641,4.855576951988041
3666,10124,1166,0.6423043489921838
3682,10218,1300,0.5353506969986483
3692,10169,694,0.30269484799646307
3987,21350,4681,4.952268797002034
3700,10231,991,0.36369098200520966
3993,21326,2740,2.9475833930046065
3987,21335,1622,2.326120591998915
4006,26721,2706,4.170254347991431
4009,26580,4763,6.307555760999094
3916,15829,1607,1.4644007599999895
4000,26713,1859,3.229027773006237
3688,10147,122,0.0975376580026932
4002,26595,382,0.4085072739981115
3948,15918,3565,2.3512653420038987
3942,15954,2354,1.5719761670043226
4898,19743,141,0.2366646029986441
4977,26622,1014,1.9061499310046202
5005,33339,1605,3.7054508790024556
4902,19802,623,0.8403584799962118
5000,33390,2764,7.64257275199634
4987,26598,1186,2.5844725180068053
4923,19889,2891,1.682473916996969
5002,33381,1061,2.481765495991567
4911,19767,1257,1.8594269620080013
4917,19929,1132,1.5129212550091324
4585,12711,52,0.21152870400692336
5002,33353,2084,7.316505676993984
4987,26664,1377,2.490139925997937
4911,19689,1319,1.9796077909995802
4909,19764,116,0.25919773199711926
4598,12693,578,0.5360033629985992
4984,26770,1328,1.9426875799981644
4927,19965,422,0.5583337220014073
4999,33249,1758,5.606967312996858
4625,12748,272,0.27303529999335296
4926,19938,853,1.3048171319969697
4987,26641,2159,3.463660459005041
4981,26531,1595,3.5871708409977145
4911,19753,1835,1.9964824310009135
5002,33234,1239,3.7758909889962524
5983,31974,990,2.1982333560008556
5999,40037,1853,4.879584220005199
5572,15451,123,0.11975999599962961
5981,31751,1485,3.8685366279969458
5537,15232,1136,0.21699818399793003
5971,31846,1653,3.803660454999772
5975,32103,1461,2.4210396710113855
6005,40057,705,2.330284012001357
5903,23747,1630,1.4835095409944188
5531,15334,654,0.7130386009957874
5982,31929,1523,3.8556042640120722
5569,15494,924,0.4459209279884817
5487,15111,952,0.7352677689923439
5529,15230,257,0.3036137890012469
5972,31859,4034,8.79202213100507
6003,40175,712,2.542087712994544
5921,23817,3206,3.8058505820081336
5541,15242,176,0.23184915499587078
5971,32152,565,1.8444622839888325
5511,15319,440,0.3059390979906311
5985,32118,129,0.5204270810063463
6004,39878,126,0.8770162619912298
5517,15278,361,0.6007231369876536
6001,39886,3068,8.291189997995389
5983,31954,1291,3.3464794419996906
6973,37278,1154,2.5387669610063313
6871,27707,1083,1.7549885530024767
6996,46588,729,1.469159194995882
6470,17851,10,0.23649505799403414
6883,27864,870,1.3046784499892965
6863,27643,1040,2.5920308209897485
6995,46595,1483,5.039304206002271
6438,17703,519,0.3542398050049087
6969,37261,960,2.433610922002117
7001,46745,570,2.1516942210000707
6441,17810,3,0.24247125300462358
6978,37206,998,3.0806349759950535
7001,46764,1423,7.641461596998852
7000,46564,4319,16.72211065600277
6971,37256,1145,4.010939882005914
6966,37119,732,3.4409000590094365
6439,17833,1065,1.0954696359985974
6440,17739,524,0.5493387960013933
7001,46839,1722,8.726109565002844
6996,46868,3545,12.398310234988458
6966,37125,1329,4.029183969003498
6498,17906,467,0.6066042780003045
6974,37244,1728,4.59049578999111
6444,17749,735,0.8453904860070907
6997,46523,4329,18.515481123991776
7992,53433,1433,8.278244952991372
7972,42847,1659,3.6581213750032475
7959,42377,3401,8.739830645004986
7430,20601,290,0.8306831029913155
7976,42646,931,3.5970776319882134
7861,31752,754,1.6551909520057961
8001,53419,3794,20.857032407991937
7966,42672,3941,12.242996009998024
7963,42498,1301,3.9757070490013575
7872,31868,1409,3.5401487830094993
7973,42455,638,2.4408435879886383
7976,42709,2169,5.427282563003246
7361,20297,888,1.2575907940045
7964,42584,4015,12.941116447997047
7850,31607,1060,1.8170776089973515
7970,42564,914,2.659390913991956
7971,42502,2182,8.789957178989425
7961,42472,1633,6.14529381300963
7371,20490,59,0.37560373499582056
7866,31717,513,1.3403791229939088
7998,53223,1946,7.947480460992665
7857,31675,328,1.0885659949999535
7384,20336,58,0.26120398499188013
7971,42687,1454,5.238279375000275
7973,42580,2646,12.406703258995549
8845,35766,925,3.222257950998028
8955,47930,1735,7.768270020009368
8856,35644,816,2.7003262440121034
8997,60036,688,4.912620974006131
8833,35554,1635,4.376977132997126
8325,23039,236,0.9412526489904849
8313,22825,345,0.8860415380040649
8830,35695,677,1.4634812300064368
8995,60070,432,2.201554961007787
8282,22981,655,1.2926675449998584
8828,35581,1761,5.552240079006879
8350,23196,776,0.7259158360102447
8234,22778,1063,1.332397795005818
8965,47877,1862,8.79346861600061
8995,60006,1728,9.795634142006747
8994,59845,1282,8.03932094699121
8958,47816,2883,11.728010318998713
8958,47928,600,3.551737909001531
8956,47911,795,3.241711809998378
8809,35459,518,1.4131688340130495
8267,22902,664,1.1121794840000803
8827,35629,1016,2.3181229680049
9000,59978,1235,6.450625325000146
8306,23027,140,0.2681107050011633
8246,22794,649,0.590360600996064
9997,66609,2522,21.741214112000307
9163,25481,881,2.2876677089952864
9994,66758,632,5.807478179005557
9966,53088,888,5.441216371997143
9821,39885,858,3.20129923899367
9232,25577,565,0.7871000760060269
9993,66688,445,2.950007732011727
9787,39377,3151,7.620637806001469
9842,39653,1654,3.270974972998374
9997,66743,530,4.575923989992589
9798,39614,1555,6.245754233998014
9996,66781,1687,13.544749417997082
9194,25518,268,0.5127693989925319
9829,39697,1443,6.245052730999305
9943,53219,351,2.1791491320036585
9990,66719,760,6.412498431993299
9970,53285,500,2.253276889998233
9992,66349,1362,11.6805265879957
9967,53174,630,3.185228154005017
9997,66751,980,9.651430092009832
9823,39566,1587,4.508712323004147
9951,53272,2304,14.295448898003087
10002,66689,2316,18.02293116299552
9963,53242,803,4.256740116994479
9988,66567,1614,11.228391846001614
10789,43452,889,3.195367217005696
10090,27971,820,1.2592711839970434
10993,73118,3474,25.11082478699973
10143,27978,639,1.3080332219979027
10968,58754,2958,17.524996861990076
10785,43516,826,2.2158454780001193
10815,43680,1678,4.66870726000343
10115,27944,1016,1.9374580959993182
10795,43605,852,4.388748351993854
10991,73507,1022,7.803336608994869
10949,58605,1081,8.8122652979946
10139,27989,576,1.5657740930037107
10776,43409,806,2.7667902399989543
10952,58509,3459,17.024841284001013
10067,27927,110,0.4248911530012265
10969,58435,724,3.7149894860049244
10143,28064,987,1.8556391470046947
10959,58664,1959,12.272008187006577
10835,43637,1528,3.851474135997705
10819,43622,1194,3.74082510099106
10998,73287,2011,18.834457927005133
10993,73176,2554,18.61342333399807
10953,58492,516,2.417247101009707
10942,58570,1021,5.109997059000307
10987,72962,2288,17.392886129993713
11771,47493,83,0.5591457319969777
11799,47404,1101,4.032064682003693
11757,47650,2006,7.498928886008798
11767,47574,751,3.7574297100072727
11941,63798,185,1.6321268750034506
11936,63592,2309,10.53765541598841
11996,79983,908,9.261895185991307
11952,64013,1077,3.9827604739984963
11997,80113,2564,18.691786523006158
11955,63769,1108,10.605392384997685
11933,63674,589,4.78696789300011
11780,47335,1281,3.564691307998146
11036,30425,46,0.4978729690046748
11771,47624,4135,13.435496684003738
11931,63773,1118,6.197111303001293
11991,79820,577,7.975467150012264
11055,30627,2247,5.122286576995975
11993,79946,1099,9.575202534993878
10996,30384,851,1.7663074059964856
11775,47647,891,3.2490678820031462
11990,80056,2372,20.190405294008087
11810,47498,1294,5.760462379010278
11775,47597,353,2.876257589989109
11953,64344,958,7.446555784001248
11993,80016,3272,28.92106398200849
12751,51091,860,3.0189438170054927
12932,69093,1695,13.622472885006573
12000,33211,736,1.2994275219971314
12990,86615,1616,17.941801298002247
11950,32979,152,0.7959840590046952
12766,51394,1093,4.948782988009043
12920,68967,1844,12.738350946994615
12987,86670,1608,19.776955191991874
12981,86455,695,10.22227779700188
12750,51464,1595,4.139615374006098
12997,86927,298,2.156929039992974
11944,33027,1102,1.9445134929992491
13000,86674,897,10.643399544991553
12988,86353,1016,17.32634627999505
12021,33253,274,1.5081234209937975
11944,33060,146,0.41801454599772114
12761,51550,709,3.4842497810022905
12942,69150,1214,11.925232438996318
12994,86822,414,4.043557648998103
12985,86730,1686,21.7695078169927
12951,69419,1262,9.427629747995525
11943,33011,34,0.6573463749955408
12785,51565,256,2.022672943989164
11954,33204,514,2.1747016169974813
12741,51504,753,4.814939891992253
12879,35593,401,1.1950874949980062
13985,93084,1032,18.117698896006914
13711,55488,1905,6.402963449989329
13948,74653,1238,13.816501389999758
13734,55353,335,2.796248678001575
12826,35289,568,1.8862828830024227
13994,93425,1726,20.14657996299502
13742,55623,519,2.2391652659862302
13944,74471,1455,11.819213480004692
13937,74569,2992,20.49512585499906
12870,35523,611,1.4263923740072642
13992,93353,2261,26.414185216999613
12868,35430,514,1.4240282800019486
12889,35499,527,1.0409983190038474
13943,74661,1589,14.018687575997319
13748,55262,737,3.620961578999413
13994,93379,3588,41.981595670993556
13938,74716,1108,7.96317974300473
13937,74497,1593,11.238526750006713
12908,35591,467,1.7436183450045064
13941,74708,2392,16.27658716100268
13928,74316,3392,31.250760068011004
12857,35564,2094,4.401723447997938
13944,74450,6126,44.66981114100781
12919,35634,896,2.1974320389999775
13777,38020,38,0.5980618960020365
14750,59552,1104,6.978220372009673
14727,59561,746,2.4879143590078456
14752,59403,127,1.0158814069873188
13836,38460,360,1.4945395390095655
14983,99614,3168,47.216895652003586
13827,38179,883,1.3785396019957261
14700,59202,764,4.630840060999617
14729,59623,2866,12.626047810990713
14718,59392,890,5.110899488005089
14980,99626,4028,51.03783751500305
14986,99870,7,1.0227939689939376
14721,59560,174,2.122151928997482
14712,59572,879,6.707567243996891
14924,79725,4762,37.50118123900029
13848,38190,89,0.7053201150120003
13856,38272,690,3.121551518997876
14706,59232,839,3.684699968987843
14987,99960,2221,24.536901647006744
14991,99776,1289,15.582906876996276
14716,59000,1252,8.123445360004553
13874,38381,798,2.3166217380057788
14992,100154,1292,17.971834926996962
13842,38332,531,2.381098835001467
13800,38197,315,0.8403630940010771
15975,106589,2401,32.769082027007244
15720,63365,836,5.745940118009457
15929,84900,1862,16.592609786996036
15922,85249,758,6.905700004004757
15983,106365,2165,5.610226551012602
15710,63361,1382,8.168530930008274
14730,40661,159,1.3123102999961702
15732,63587,437,3.160206836008001
15685,63397,1469,11.68886929700966
14664,40574,507,2.065580006004893
14669,40597,41,0.8401400730072055
15982,106727,1064,15.813388859009137
15945,84948,1185,10.732195203003357
14787,41044,124,0.4464101670018863
15987,106899,1243,13.422377460999996
15663,63140,830,5.283343174000038
15696,63317,959,6.7253746510104975
15702,63686,30,0.6732245919993147
15987,106640,1025,16.00429679499939
15715,63326,35,0.623371120003867
15685,63278,299,3.901113792002434
15982,107006,2175,27.9187885739957
15707,63244,1394,7.411309942996013
15925,85190,910,11.879334129000199
15988,106444,587,9.022831982001662
16667,67216,1257,7.684311680990504
16672,67580,938,7.309575947001576
16923,90506,690,9.348928216000786
15651,43061,400,1.8391443919972517
15677,43349,351,2.611376336993999
16662,67224,775,4.189574067000649
16989,113094,2051,19.69296440501057
16672,66982,1009,7.224369743998977
15656,43289,111,0.9502688619977562
15686,43277,529,1.8336216070019873
16990,113497,1185,18.69091319500876
16977,113094,1616,27.791395631997148
16912,90381,2577,24.784367158004898
16989,113546,1407,22.013712490996113
16988,113153,902,18.141753877993324
16687,67440,660,7.0532295370067
16975,113509,1267,18.89186612299818
16943,90792,970,11.143539604992839
16991,113211,1833,31.75651103099517
15613,43126,645,3.927315244989586
16693,67663,264,1.6312511110008927
15641,43264,619,2.478334977000486
16918,90502,663,12.488449005002622
15622,43112,428,2.3936825260025216
15632,43213,263,1.5445887160021812
16578,45891,323,1.080760251992615
17915,95618,1262,14.72808880599041
17681,71389,1910,18.181054500004393
17907,96145,69,1.988026937993709
17924,95928,1561,24.59705172199756
16565,45833,368,1.2199969470093492
17979,120171,1039,17.29047956399154
17977,119558,3292,73.54211184900487
17676,71499,743,5.317217713003629
17924,95818,637,8.685546349996002
17638,71108,1869,10.530485767987557
17664,71078,1630,15.75686831100029
17688,71592,147,2.4884975099994335
17922,95821,72,1.254328197988798
17671,71508,715,7.202085048993467
17665,71141,747,6.258153311995557
17894,95687,1556,19.065358334992197
17978,120053,1517,20.550690581003437
17981,120061,329,7.308364774013171
17915,96070,1486,16.960208860997227
17979,120069,2758,40.44680316600716
17979,119769,2605,40.18045825799345
17975,119700,1275,24.19776045200706
17648,71195,473,2.995323880997603
17654,71008,1066,6.202595094000571
18981,126579,1855,28.910793226998067
18912,100891,1421,7.735817959997803
18992,126489,1094,24.88350075999915
18910,101348,2182,38.90831570800219
18975,126805,2202,33.02721775400278
18676,75214,378,2.7335198590008076
17474,48286,323,2.519800423993729
18987,126702,272,3.83284431300126
17448,48130,274,1.2803627280081855
18978,126355,440,4.674832189994049
18984,126414,225,5.219033386994852
18909,100998,1844,29.76889107999159
18979,126266,2725,58.499814566996065
18663,75568,413,2.5078661720035598
17526,48464,984,3.714883930995711
17446,48269,815,2.754577014988172
18984,126311,2197,63.33853201499733
18985,126801,1589,25.815670376992784
18643,75276,1313,10.268744274013443
18921,100939,282,4.941638342002989
18912,101113,208,2.7827972630038857
18660,75298,1897,22.75525260300492
17543,48405,485,2.7279281669907505
18911,101034,2127,28.841380265002954
17468,48160,1101,5.048336095002014
19912,106524,238,2.7035812300018733
18454,50946,156,1.4629015579994302
19907,106593,1206,16.545262522995472
19611,79231,464,3.402116846991703
19646,79170,1272,12.999025686003733
19649,79005,1030,8.03000945399981
19980,133300,1653,31.86731278100342
19615,79101,466,6.464477980000083
19638,79317,1142,11.815165962994797
18436,50998,537,3.6487011139979586
18478,51321,704,2.651267327993992
19638,79171,477,3.977187287004199
18429,50864,692,4.6997188109962735
19666,79399,1382,10.003213686999516
19911,106438,735,15.031657592990086
18416,50777,528,2.2744711090053897
19625,79390,1474,16.471960573995602
19893,106208,1724,25.576832512990222
19615,79239,772,9.386640226002783
19639,79192,1429,12.580436200005352
18442,50865,603,3.1019807720003882
18485,51176,506,1.6669638369930908
19980,133166,1181,25.216365988002508
19644,79056,1360,12.408990351992543
19906,106407,945,14.417994871997507
19304,53202,526,3.8461367459967732
20976,139735,2158,39.70538575600949
20903,111685,1385,21.784486296994146
19329,53324,1027,2.29526801299653
20640,83466,2583,20.129593160992954
20983,139630,2428,57.380313568995916
19427,53733,885,4.440309840996633
20979,139945,1184,27.13458016999357
20914,111733,2736,46.51778901500802
20577,83010,1699,9.186920950000058
20980,139665,964,22.055862167006126
19334,53534,283,1.023049491996062
20895,111623,1264,17.418759101987234
20598,82773,702,7.138970956002595
20894,111642,886,15.546948856004747
20607,82828,638,6.119283056003042
20897,111483,972,12.847499562994926
20979,139930,1356,30.031719278995297
19257,53288,552,2.8379996200092137
19348,53599,221,2.1376840460143285
20971,140113,2071,52.28712976799579
20888,111484,1613,28.817187385997386
20629,83207,1287,10.654450742993504
20974,140105,620,8.118972105003195
20629,83190,1622,17.08444673800841
21896,117086,1190,18.979842068001744
21588,86988,824,6.923458989011124
20244,56070,76,1.3826562059985008
21878,116862,974,14.192898121007602
21974,146822,1669,28.449389304005308
21973,146850,845,15.223801492000348
21885,117015,2042,26.643364528994425
21974,146544,222,5.308891849999782
21902,117229,2653,43.508621326996945
21977,146872,1161,20.97193364900886
20212,55889,243,2.386920258999453
21618,87104,1389,14.32601058500586
20233,55992,1506,9.249659941997379
20237,55891,1037,5.817598359004478
21901,117214,2683,41.46695595700294
21564,87054,1860,16.22884655999951
21576,86810,961,10.445591419003904
21979,146780,585,14.543532935989788
20224,55880,2243,12.271956383003271
21970,146353,3827,77.81479915700038
21974,146398,727,14.181935088010505
21976,146650,825,22.770651331011322
21975,146624,1474,41.06305659998907
20247,55962,635,2.0560438160027843
21875,116786,2183,36.148839328001486
22979,153139,1631,44.95371498099121
22879,122468,1009,17.734397625987185
22885,122319,1783,33.56737171400164
22882,122039,197,4.691045375002432
21218,58651,59,1.4547971819993109
22550,91248,640,8.4108414289949
21147,58523,516,2.3811795850051567
22886,122398,1023,19.16140596701007
21068,58192,53,1.4721532379917335
22977,153273,4018,95.68717276200186
22899,122370,1461,32.15565080399392
22978,153395,364,10.702991786994971
22968,153088,1076,34.528934075002326
22601,91170,241,2.362218230002327
22894,122539,1229,15.872820537988446
22970,152926,2052,42.751321274001384
22982,153287,977,22.453166484992835
22973,153331,1987,42.32473635399947
21192,58720,740,6.8729127240076195
22566,91110,440,6.179267019993858
22966,153383,916,22.613430896002683
22894,122453,1896,36.88212222799484
22974,153349,762,26.001495001997682
22546,91034,998,14.00528299099824
21148,58498,1507,9.282673748995876
23974,160102,2781,54.87457599199843
22103,61408,80,1.0577804649947211
23971,159573,1258,28.567368193995208
23856,127914,1101,22.99150618900603
22055,60995,178,1.1189228720031679
22065,60974,1376,6.978450616006739
22065,60758,1030,5.442660140004591
23886,127471,794,18.89512088499032
23879,127476,1116,21.865005649990053
21984,60745,951,5.505399605011917
23964,159713,475,8.552692753000883
23983,159999,2060,46.26337153100758
23530,94718,1304,11.975168610995752
22190,61545,1371,7.823197719000746
23977,160307,3128,54.48040384199703
23531,95091,2039,17.894100516001345
23885,127460,960,21.116722630002187
23980,159898,1192,24.492806279988145
23861,127294,1593,29.123556581995217
23547,95025,872,12.1207313999912
23882,127772,497,8.956958385009784
22083,61279,805,4.1758301359950565
23863,127908,1485,29.156276106004952
23970,159621,1822,46.84428256600222
23546,95123,316,3.8162591369909933
24887,133034,1689,32.58002033599769
24550,99008,664,9.519671283997013
24505,98907,821,6.601235049995012
24519,98716,2659,22.96665620901331
24535,99124,371,4.821368952005287
24519,98995,342,5.444846231999691
22997,63958,1447,8.885104658009368
23032,63781,1290,4.571968493008171
23065,63785,550,5.892192904997501
22962,63549,266,1.1643276719987625
24873,133052,1833,35.13317000900861
24864,132797,644,12.802757292010938
24964,166412,822,2.259730576988659
24873,133362,2917,42.92384402400057
24534,99075,1028,7.413528292992851
24526,99326,2176,16.795382783995592
23013,63603,772,4.930754480999894
22945,63428,584,3.171773676003795
24984,166217,1151,42.42001552700822
24979,166382,1875,47.10210977999668
24974,166602,1682,43.00695908300986
24486,98946,529,7.7990105009957915
24970,166237,1579,33.75466596499609
23066,63763,1642,12.394575006997911
24960,166736,3177,90.64195569499861
23883,66081,148,2.1196446719986852
23950,66115,517,5.233390106994193
25506,102693,199,2.5299090490007075
25864,138064,828,17.417253181003616
25863,138505,1983,38.83018273599737
25872,138349,1490,26.438868104989524
25965,173379,2590,88.78964811199694
25876,138342,506,7.554164408997167
25882,138257,665,16.38591727099265
23937,66168,847,2.8074975030031055
25973,173222,2366,66.38811247999547
23938,65925,1417,9.510507506987778
25962,172994,1976,61.54659271700075
25967,173659,4401,137.05274648799968
25499,103033,1629,23.62868662699475
23923,65950,680,5.139169939997373
25875,138423,1277,29.18907686100283
25852,137861,819,21.675148189009633
25864,138095,1275,32.96556583499478
2,2,865,0.000245882009039633
24004,66204,384,2.734930431994144
25979,173412,1218,12.67737625000882
23916,66233,277,2.0971919459989294
25865,138239,1313,29.93910371599486
25973,172966,1269,32.93690215300012
26872,143685,2111,42.83983408899803
24831,68475,22,1.0637687529961113
26860,143320,636,10.921418787998846
26963,179671,4514,113.98203199599811
26457,106583,1517,22.227132707994315
26973,179898,1685,43.98375490200124
24910,68911,989,5.449668522007414
26487,107203,601,8.586534574002144
24789,68426,859,9.266469501002575
26862,143815,447,12.678911712995614
26484,106536,1425,19.148356707009953
24814,68701,372,2.4339256469975226
26874,144169,862,17.417055687998072
26875,143330,1311,30.397251317001064
24783,68742,283,3.712328671987052
24847,68617,912,5.544789118008339
26456,106677,1271,16.140268928007572
26879,143886,1751,41.43772000599711
4,4,523,0.0002918490063166246
26879,143368,364,7.902556435990846
26964,179818,2143,75.6092384490039
24923,69037,1149,8.99560489000578
26877,143754,1765,42.70188294399122
26457,106636,428,5.12876178699662
24787,68392,667,2.9303261610039044
27467,110778,869,14.017247312993277
27865,149101,1551,37.62446004099911
27967,186585,1275,46.40132102400821
25799,71328,607,3.301483374001691
27866,149032,966,11.341643909996492
27484,111165,1072,25.74440002400661
27503,110778,531,7.58894028699433
27960,186220,2972,87.57491237699287
25752,71061,530,4.740508146001957
27967,186561,2242,70.60276597400662
27957,186496,1741,57.44845841299684
27870,148563,1465,28.877833449005266
27854,149203,2943,69.23946165500092
25703,71274,538,6.8100203040085034
4,5,548,0.0002725179947447032
27456,111088,271,3.4133092269912595
27415,110934,172,4.341204287993605
27973,186778,186,6.8126569539890625
27499,111107,828,9.060848496999824
27871,149002,1634,35.133760391996475
27964,186390,1535,62.88318282899854
27877,149087,837,19.92390575200261
25829,71303,408,4.284891440009233
27853,148650,2459,53.60111567299464
27481,110746,1068,14.67622151899559
28452,114806,812,8.870724177992088
26725,73803,166,1.961211590009043
26799,74456,630,3.7466343190026237
28417,114581,887,13.589405186998192
26660,73896,507,5.013108655999531
28861,154329,1325,32.27498573499906
28852,154465,2191,48.75951328399242
28852,154021,1585,39.5526042739948
28969,192745,3121,113.10115563700674
26751,74092,605,6.482511683992925
28962,193015,1367,52.44792282900016
26744,73873,887,5.864990987000056
28400,114724,658,6.739902518005692
28875,154360,882,21.48255409199919
26783,73927,113,1.8690251250081928
28969,193351,2093,76.27570068600471
26678,73866,717,6.096301671001129
28861,154123,1930,42.60167113899661
28872,154293,137,4.089774395994027
28447,114898,819,14.98788276501
28843,154118,864,23.330478181000217
28950,192999,1762,56.92898788698949
26743,74039,1587,7.026906693994533
28464,114737,1032,16.724854376996518
26624,73717,134,1.3444395149999764
27573,75980,145,2.792376527999295
29864,159842,1044,28.299133845008328
29853,159955,858,16.315038834000006
29840,159524,1277,30.03235104199848
27627,76430,929,6.1994527989882044
27617,76436,81,1.5252857470040908
29444,118631,545,10.911997321003582
29839,159919,1313,24.380408961995272
29962,199695,2016,69.95578284900694
29432,118763,448,6.619031793001341
29952,199924,2633,110.35862311100936
29970,199405,671,24.77887030300917
29847,159437,739,22.216100784004084
29841,159404,3033,69.6015293699893
27627,76182,116,2.6220062100037467
29956,199459,2503,91.03737555000407
29841,159177,872,26.914255730996956
29953,199662,7702,238.4971052519977
29958,199807,2227,78.76105173300311
29458,119061,916,10.55655309499707
29967,200046,795,32.357160512998234
29962,199503,1738,59.657008909998694
29890,159791,1205,31.841859920008574
29960,199443,2227,97.712733302993
29836,159339,1271,32.71980433599674
30961,206660,1706,69.31735853600549
30396,122638,1440,23.701699747995008
28459,78786,824,8.016521272002137
30819,164962,620,12.882465022004908
30825,164993,743,25.50469986400276
30391,122745,817,9.181957908003824
30970,206550,1105,46.34966503801115
28467,78537,581,3.079226475994801
30447,122897,1033,16.427624509000452
28586,78865,1095,8.066169918005471
30857,164965,567,13.03309431100206
28505,78866,693,5.884560602004058
30365,122428,1730,22.431427437011735
30843,164717,862,27.270656392996898
28558,79107,284,2.794309520017123
30963,206312,1536,61.84615748198121
30396,122334,1306,18.60917013301514
30840,165013,1280,34.21009607298765
30846,165140,1278,24.22863635799149
28487,78849,936,10.83897938602604
30838,164936,2019,39.12261369198677
30835,165186,225,7.205964697001036
28525,78898,794,7.774905051017413
30405,122773,1438,22.956821818981552
28521,78746,1159,8.640491573984036
31397,126726,1065,20.38923093798803
31960,213488,3042,125.68937479698798
29474,81361,224,2.4790276940038893
31970,213427,2414,104.65653655299684
31961,213363,2766,113.69199458300136
29412,81433,444,4.107240522018401
31434,126818,929,14.40343194900197
31405,126486,272,8.79445165701327
31959,212801,1338,36.375497377011925
31956,212639,1674,59.35289877498872
29527,81681,366,5.12603131798096
31338,126523,468,17.722690513997804
29434,81064,653,6.39766549700289
29341,81098,909,8.158581313007744
31970,213139,550,30.92581167598837
31962,213405,4193,148.64972132898401
29427,81442,583,5.232394267019117
31966,213220,8498,324.635944580019
31412,126333,1636,27.58396552898921
31377,126745,6,2.1527892419835553
31388,126715,1039,13.771397264994448
31820,170163,2112,66.59805663701263
31825,170120,1624,40.89508889999706
31381,126331,897,17.30527292500483
31325,126552,469,12.480377961997874
32833,175369,347,14.22862906899536
32950,219826,2598,105.16705670999363
30306,83929,206,1.9764141400228254
32820,175430,1121,31.49067560498952
32835,175373,1000,25.795821634004824
32958,219949,3789,156.79397896499722
32350,130350,768,15.45953542899224
2,2,948,0.0002754660090431571
