5004,33340,841,1.4013257455080748
4999,33484,1157,2.5274586901068687
5001,33335,2208,3.6276619285345078
5004,33352,1732,3.0064093973487616
4979,26666,2371,1.5022607296705246
5004,33489,1433,2.6667757388204336
4929,19901,685,0.6042850315570831
4993,26790,639,1.155126029625535
4916,19987,567,0.392559539526701
5001,33277,1695,2.991757567971945
4610,12816,210,0.2411019243299961
4907,19737,1731,1.5008366741240025
4907,19828,156,0.388441264629364
4914,19754,826,0.7440540064126253
4978,26631,1647,1.2928640600293875
5003,33308,2046,3.4423217605799437
4920,19798,953,0.6847978793084621
5001,33405,3814,5.214025836437941
5986,32002,2113,3.519989153370261
5888,23608,292,0.9121705368161201
5887,23604,494,0.7105624042451382
5495,15155,510,0.611670596525073
5980,31857,1856,2.587563268840313
6006,40132,2511,4.013720380142331
5968,31903,1723,2.1361423525959253
5541,15109,126,0.20181184262037277
5982,31933,557,0.668109979480505
5987,32145,998,1.2762963399291039
5894,23804,899,1.1544298268854618
5488,15202,55,0.24666417203843594
5870,23745,622,1.0176824424415827
5998,39939,2266,5.069791724905372
5539,15361,77,0.469481959939003
5539,15331,126,0.3136180602014065
5999,39916,1142,1.9318912271410227
5518,15187,489,0.5623365454375744
5919,23947,1085,1.6729724444448948
5478,14991,412,0.26702512614428997
5969,31983,3451,4.316752091050148
5907,23770,1065,1.9542750604450703
5553,15325,104,0.2184814028441906
5974,31909,2054,2.2953137923032045
5982,31945,1213,2.0162798445671797
7001,46711,1077,3.362307082861662
6387,17722,316,0.2979469280689955
6866,27641,994,1.0099568702280521
6423,17755,1369,1.4173015169799328
6419,17683,644,0.3722597472369671
6975,37178,1945,2.7864331491291523
6447,17892,631,0.6648062393069267
6975,37486,1979,3.751168753951788
6894,28033,989,1.5493878088891506
6875,27724,579,1.2353933304548264
6901,27929,179,0.34209482930600643
6416,17742,28,0.3006016667932272
6862,27676,751,1.553860504180193
6983,37359,1819,3.3263250086456537
6879,27699,1126,1.7449384033679962
6398,17715,215,0.39163401164114475
6880,27970,908,1.5758393332362175
6970,37311,1773,1.7869414035230875
6973,37182,869,2.256560092791915
6967,37137,1535,3.373677272349596
7002,46538,2776,4.9759941175580025
6968,37318,1066,2.567552248016
6453,17895,1101,1.714819898828864
6972,37439,1085,1.8587865829467773
6445,17892,360,0.5233209729194641
7960,42457,988,1.3847323656082153
7355,20316,533,0.45657025277614594
7869,31786,1425,2.207807721570134
7332,20224,390,0.6367177180945873
7838,31549,1138,2.5937880724668503
7977,42717,1113,2.252349726855755
7997,53257,1365,5.335675206035376
8002,53203,1485,3.2377103958278894
7853,31918,472,0.970457911491394
7877,31857,895,2.3888751342892647
7840,31711,1317,1.7412224654108286
8000,53425,894,4.286451669409871
8004,53534,2051,5.5008636601269245
7999,53200,1118,2.8245664574205875
7992,42599,1965,2.971441512927413
7965,42387,1661,4.038604583591223
7856,31674,407,0.7489210404455662
7397,20430,64,0.35177680291235447
7848,31641,1332,1.7835134081542492
7384,20360,448,0.656500980257988
7856,31837,595,1.2171060275286436
7969,42452,1332,3.522613111883402
7971,42382,1796,4.1504508927464485
7316,20239,853,1.2634274326264858
7999,53387,1039,2.841311275959015
8999,60040,4691,10.357488131150603
8229,22664,474,0.6404079589992762
8998,60063,1386,4.430642012506723
8315,23156,316,0.7561406325548887
8960,48128,1271,3.7232280671596527
8288,22831,483,0.6459573656320572
8346,23127,824,1.2685325518250465
8335,22991,775,0.8600838296115398
8999,59840,1001,3.887390710413456
8997,59861,1616,3.318014407530427
8830,35720,1317,2.917153537273407
8995,59994,1993,3.8706931062042713
8296,22923,639,1.0873026624321938
8984,59917,1349,3.4906998947262764
8290,23053,173,0.2719277124851942
8835,35582,1671,3.3184721507132053
9002,60283,604,2.326808463782072
8308,22928,347,0.7868184000253677
8824,35517,1064,3.1671605445444584
8257,22873,738,1.024277662858367
8325,22982,1234,1.8121427204459906
8308,22873,600,1.0054399743676186
8994,59708,2111,7.3738719299435616
8821,35713,1004,2.497446058318019
8818,35451,599,1.3909144587814808
9821,39577,325,1.0964832194149494
9260,25553,116,0.3707739971578121
9250,25454,24,0.41879673674702644
10003,66851,1584,4.128781313076615
9995,66642,2955,11.980604819953442
9826,39566,690,1.3560064677149057
9813,39609,1969,3.939607685431838
9208,25476,937,1.4494551606476307
9179,25347,699,0.6024446208029985
9992,66700,2707,8.672954699024558
9197,25337,553,1.2106427811086178
9967,53238,1501,5.459186792373657
9949,53079,1808,7.052317490801215
9958,53194,1802,3.1810657382011414
9797,39664,779,1.9128021690994501
9989,66614,1313,4.5738572757691145
9183,25493,756,1.267807835713029
9973,53413,1516,3.86885342001915
9831,39584,1482,2.9334469828754663
9251,25601,276,0.7513648606836796
9181,25386,687,0.9581024926155806
9996,66558,1533,5.148054042831063
9997,66662,733,3.446871731430292
9190,25441,351,1.216212810948491
9950,53249,1166,3.058507801964879
10806,43807,1109,3.0558859314769506
10129,27965,103,0.7123024184256792
10136,28039,859,1.6511816624552011
10994,73204,317,2.2751170862466097
10962,58512,1774,7.75079658254981
10790,43626,100,1.1131583768874407
10098,27875,692,1.6089519020169973
10997,73216,1184,3.5345362033694983
11001,73468,637,3.611827529966831
10958,58302,1239,5.822966173291206
10802,43695,535,0.8146157152950764
10811,43602,837,2.6396894231438637
10140,28105,483,0.3795209005475044
10945,58617,2613,8.942159712314606
10960,58595,1507,4.2214603666216135
10091,28076,445,1.379704350605607
10989,73425,1407,2.5715226102620363
10782,43737,571,2.1014947313815355
10994,73269,1493,4.888668747618794
10182,28055,258,1.1245690118521452
10117,27870,858,1.9618592653423548
10137,27913,1297,2.036716852337122
10797,43649,1476,4.911968033760786
10134,27914,1509,2.159004593268037
10998,73247,3585,10.012860814109445
11926,63819,1614,5.31856382638216
11992,79765,2528,8.41187308728695
11773,47554,820,2.3194036185741425
12000,79762,1180,4.047637859359384
11784,47554,2430,6.757076013833284
11995,79953,873,3.51541980355978
11993,80019,961,3.753260660916567
10981,30369,412,1.3338079284876585
11956,63830,1728,7.164853749796748
11080,30592,333,0.5002967156469822
11953,63568,2335,9.67109795100987
11991,79971,1773,7.922839198261499
11991,80231,1447,8.860307039692998
11803,47422,1916,4.530995832756162
12001,80065,504,1.4511821698397398
11985,80177,1601,7.359771803021431
11986,79711,1002,4.691008187830448
11985,79709,3101,7.134114697575569
11940,63854,1474,6.242184519767761
11769,47567,63,0.844611631706357
11789,47676,217,0.5752241257578135
11757,47542,241,0.750967226922512
11080,30679,429,0.6396249793469906
11800,47525,533,2.016112469136715
11994,79989,5774,20.30981008335948
12987,86602,1962,10.042120158672333
12925,68620,756,2.5962639171630144
12937,69168,1077,3.5320612974464893
13000,86866,939,3.9927673395723104
12942,69145,300,2.1213651038706303
12942,69185,2270,8.150430087000132
12994,86566,2676,9.425496401265264
12939,69078,2032,4.749455926939845
12945,69317,297,1.2571862880140543
12786,51685,2653,6.798847982659936
12949,69311,402,1.6506887339055538
12930,69177,1182,6.000261383131146
12982,86332,1563,7.946585651487112
12752,51597,1283,2.93558750115335
12776,51454,46,0.6537907421588898
12945,69237,738,4.596950802952051
12950,69195,1241,5.566442618146539
12936,69267,1103,2.8551898524165154
12771,51569,971,3.354632595553994
12998,86731,2265,8.291179237887263
11899,32912,1428,1.9142979979515076
12774,51508,2087,5.365466974675655
12991,86761,1494,5.341532796621323
12931,69265,678,2.3444959558546543
12759,51314,1143,2.865662556141615
